time,data
2018-06-26 14:26:00,事 货车 车载 天然气 店 镇 县城 方向 公路 交通事故 货车 天然气 货车 天然气 消防大队 消防车 消防官兵 相撞 泄漏 致 死伤 闹 发生 挂 相撞 致使 死 满载 受损 泄漏 接警 宝丰县 平顶山 
2018-06-26 13:54:00,贤路 小哥 所带 耳机 骑车 耳机 交通规则 网页 链接 外卖 送 外卖 逆行 相撞 导致 割 带 外卖 遵守 绳 济南 美团
2018-06-26 07:22:00,车祸 耳机线 喉咙 小哥 骑车 耳机 网页 链接 割断 愿 外卖 没事 戴 石家庄  
2018-06-25 11:36:00,学生 人 事件 学生 打人 儿子 政府 学校 死者 知情 人士 学生 人 老实 校霸 在校学生 事发 学生 学校 学生 消息 学校 校霸 学生 学生 手脚 肋骨 粉碎性 骨折 条状 硬物 伤痕 学校 部门 事发 家长 学生 殡仪馆 家长 家长 家属 事件 管理工作 深思 逝者 事件 弟弟 妈妈 手脚 钢筋 伤痕 楼 想象 经历 保护费 校方 警方 弟弟 殡仪馆 家属 弟弟 爷爷奶奶 同事 伤痕 儿子 流泪 流泪 校方 楼 血迹 凶手 人 事情 妈妈 群里 终生 打死 出 参与 镇长 出 答应 透露 懂事 欺负 透露 打架 闹事 公布 殴打 断裂 殴打 相关 通知 出事 送 告知 不让 相见 没人 致使 隐瞒 值得 希望 安息 可怜 打断 满身 印 扔下 绝望 犯 错 交 拉 拒绝 见 扣押 可怜 见到 满身 掉 出 想 抹 希望 伸出 援手 可怜 赞 转发 转发 会 转发 转 感谢 转发 安抚 严肃处理 钱财 乜 谢谢 四中 乐山 太平镇 
2018-06-23 13:23:00,母亲 意欲 奶粉 画面 理智 网页 链接 据说 过关 愤怒 扣押 购买 销毁 看 举动  罗湖口岸 海关 深圳 
2018-06-23 08:46:00, 想 删除 删 不了   
2018-06-21 19:21:00,地区 人员 方圆 地面 汽车 霸气 秒 视频 发生 出动 走 润 拍 封锁 甘南 中科院
2018-06-21 19:09:00,人士 力度 狗肉 妖孽 公子 秒 视频 看 拍 爱狗 玉林  
2018-06-21 04:08:00,公交车 人 图 起火 爆炸 遇难  厦门 
2018-06-20 12:48:00,大厂 小区 男子 賭球 結果 結果 賭球 博彩 水深 网页 链接 发生 輸 賭 贏 賠 不堪 远离 今天上午 德國 南京 开賽 巴西队
2018-06-13 21:50:00,密码 密码 泄漏 改改 和密保  
2018-06-13 21:09:00,网 密码 官方 证实 个人信息 扩散 爆 泄露 没 改 吃亏   
2018-06-11 07:43:00,电话 儿子 人 儿子 妈妈 手机号码 女人 老奶奶 知情者 请告 信息 兄弟姐妹 联系人 电话 冷漠 人 手指 孩子 好人 龙畔 家园 事 街 拐走 说出 看 抱 走 急 疯 感谢 留意 看 懒得 转 请 伸出 转转 会 重谢 帮忙 转发 发生 今天上午 谢谢 刘俊君 幼儿园 济南 朝山 
2018-06-07 09:38:00,头条 文章 准考证 发表 捡 高考 刘明婷  
2018-06-06 18:21:00,准考证 考点 朋友 号码 群发 孩子 孩子 朋友 捡 高考 请 转发 帮 肯定 扩散 扩散 耽误 高考 转发 刘明婷 北京 
2018-06-06 12:52:00,准考证 女孩 姑娘 考生 高考 丢 请 刘明婷 雁塔区 西安 
2018-06-05 19:46:00,爆料 人 朋友 准考证 希望 捡 希望 顶 江西人 拱墅区 杭州 
2018-05-25 12:06:00,地铁 号线 林场 地铁 网页 链接 站炸  南京 
2018-05-24 22:59:00,人民 医院 农民工 病毒 医生 电视新闻 甜瓜 石门 甜瓜 人 关心 人 群发 雨水 甜瓜 帮别人 分 感染 死亡 参与 抢救 死亡 播 吃 感染 收到 请 转发 买 吃 看 转 等于 帮  南 邢台市 中央台
2018-05-20 19:27:00,学生 人 事件 学生 打人 儿子 政府 学校 死者 知情 人士 学生 人 老实 校霸 在校学生 事发 学生 学校 学生 消息 学校 校霸 学生 学生 手脚 肋骨 粉碎性 骨折 条状 硬物 伤痕 学校 部门 事发 家长 学生 殡仪馆 家长 家长 家属 事件 管理工作 深思 逝者 事件 弟弟 妈妈 手脚 钢筋 伤痕 楼 想象 经历 保护费 校方 警方 弟弟 殡仪馆 家属 弟弟 爷爷奶奶 同事 伤痕 儿子 流泪 流泪 校方 楼 血迹 凶手 人 事情 妈妈 群里 死者 学生家长 终生 打死 出 参与 镇长 出 答应 透露 懂事 欺负 透露 打架 闹事 公布 殴打 断裂 殴打 相关 通知 出事 送 告知 不让 相见 没人 致使 隐瞒 值得 希望 安息 可怜 打断 满身 印 扔下 绝望 犯 错 交 拉 拒绝 见 扣押 可怜 见到 满身 掉 出 想 抹 希望 伸出 援手 可怜 赞 转发 转发 会 转发 转 转发 请求 转发 感谢 太伏镇 安抚 严肃处理 钱财 乜 谢谢 王法 四中 酉阳 重庆 
2018-05-19 23:13:00,男子 居民 屋刀 儿童 闯入 砍名 致 死伤  平南 午托 广西 
2018-05-16 17:19:00,沙 水库 社区 人 入室 白色 衣服 入室 匪徒 点点 手指 朋友圈 坏人 秒 视频 想 盗窃 关注 发到 拍  东莞 
2018-05-16 01:19:00,公车 人 记者 政府 值班室 公车 事故 人 人 线 途径 米处 事故 原因 头条新闻 对象 起火 死亡 获悉 起火 死亡 受伤 站 发生 起火 金山 南 厦门市 厦门 
2018-05-16 00:33:00,长辈 医学院 男女生 病毒 医生 电视新闻 织金 关心 人 群发 暴雨 帮别人 鬼 发 分 感染 死亡 参与 抢救 隔离 播 吃 感染 收到 请 转发 买 吃 看 转 等于 帮 李子 杨梅 乌当区 昆明 贵阳 中央台
2018-05-08 18:25:00,学生 人 事件 学生 打人 儿子 政府 学校 死者 知情 人士 学生 人 老实 校霸 在校学生 事发 学生 学校 学生 消息 学校 校霸 学生 学生 手脚 肋骨 粉碎性 骨折 条状 硬物 伤痕 学校 部门 事发 家长 学生 殡仪馆 家长 家长 家属 事件 管理工作 深思 逝者 事件 弟弟 妈妈 手脚 钢筋 伤痕 楼 想象 经历 保护费 校方 警方 弟弟 殡仪馆 家属 弟弟 爷爷奶奶 同事 伤痕 儿子 流泪 流泪 校方 楼 血迹 凶手 人 事情 妈妈 打死 出 参与 镇长 出 答应 透露 懂事 欺负 透露 打架 闹事 公布 殴打 断裂 殴打 相关 通知 出事 送 告知 不让 相见 没人 致使 隐瞒 值得 希望 安息 可怜 打断 满身 印 扔下 绝望 犯 错 交 拉 拒绝 见 扣押 可怜 见到 满身 掉 出 想 抹 希望 伸出 援手 可怜 赞要 转发 接力 太伏镇 安抚 严肃处理 钱财 乜 呼和浩特市 六中 
2018-05-04 15:00:00,案 人员 全名单 事故 小时 家庭 亲人 小厦 整理 数 小时 汇总 家庭 起火 发生 下落 希望 放弃 烦请 帮忙 扩散 转发 挽救  厦门 
2018-04-27 21:44:00,米脂 学生 嫌疑人 社会 中学 学生 放学 嫌疑人 学生 人 嫌疑人 学生 全力 标题 恶性 砍死 报复 遭 袭击 受伤 死亡 控制 受伤 救治 发生 砍 分享  陕西 米脂县 榆林 中原 
2018-04-17 13:49:00,时分 芗 小区 楼楼 楼顶 事件 女子 发生 跳楼 死亡  芗城区 漳州市 
2018-04-17 00:44:00,毕节 河 时分 载人 客车 坝 乡 事故 事故 人 人 坠 死伤 准 行驶 行驶 发生 导致 遇难 受伤 纳雍县 贵州 中巴车 贵州省 织金县 
2018-04-15 08:53:00,男女生 病毒 医生 电视新闻 草莓 奶香 草莓 关心 人 群发 暴雨 草莓 帮别人 新场 分 感染 死亡 参与 抢救 隔离 播 吃 已有 感染 收到 请 转发 买 吃 看 转 等于 帮 镇 安康 西安市 贵港 广西 中央台 中心医院
2018-04-13 08:52:00,男女生 病毒 医生 电视新闻 乳源 关心 人 群发 暴雨 分 感染 死亡 参与 抢救 隔离 播 吃 已有 感染 收到 请 转发 买 吃  栾川县 广西 西安市 西瓜 城关镇 贵港 洛阳 中央台 中心医院
2018-04-11 12:03:00,项目 时隔 项目 发生爆炸 方圆 消防 部门 现行 人员 伤员 情况 泉州网 爆炸 不到 震感 相关 赶赴 古雷 漳州 福建 
2018-03-15 15:04:00,样子 时刻 人生路 男子 居民 屋刀 儿童 邂逅 成长 感激 离开 闯入 砍名 致 死伤  平南 午托 广西 
2018-03-10 09:04:00,人 钱 外国人 刷屏 悼念 地震 教学楼 医院 逸夫 门诊 楼 老人 医疗 设施 逸夫 出殡 赚够 没人 捐 捐赠 走 转发 致敬 乔布斯 邵逸夫 老先生 逸夫楼 中国 汶川 
2018-03-06 22:21:00,小区 小朋友 狗 大人 狗 狂犬病毒 狂犬 疫苗 猫猫 狗狗 发情期 流浪狗 流浪 猫 悲剧 白猫 秒 视频 可怜 咬 说 发病 希望 发生 拍 了学霸  
2018-01-07 20:46:00,电话 女儿 人 女儿 爸爸 手机号码 男人 知情者 请告 信息 兄弟姐妹 联系人 冷漠 人 坐标 请 帮忙 求转 拐走 说出 看 抱 走 急 疯 感谢 留意 看 懒得 转 请 展开 曹艳 今天上午 老太太 张明 吉林市 
2017-12-12 09:50:00,男子 疯狗 狗肉 火锅 方法 狗肉 朋友 心语 秒 视频 吃 煲 成 沒有 吃 敢 吃 请 转发 拍  湛江市 
2017-11-21 23:59:00,小朋友 回家 军 女儿 国道 时代 时代 人 女儿 妈妈 手机号码 女人 知情者 请告 信息 兄弟姐妹 联系人 军 冷漠 人 手指 孩子 好人 希望 转发 留意 拐走 说出 看 抱 走 急 疯 感谢 留意 看 懒得 转 请 伸出 转转 会 重谢 帮忙 转发 老爷爷 今天上午 谢谢 幼儿园 东 燕郊 王国 
2017-11-21 20:03:00,实习生 待遇 佛祖 说 去 投靠 和尚  
2017-10-29 21:22:00,服务员 男孩 男朋友 男子 居民 屋刀 儿童 伤神 选择 找 闯入 砍名 致死 回复 酆凯康 平南 午托 广西 
2017-10-25 23:45:00,小伙伴 男子 居民 屋刀 儿童 小伙伴 苍坑 爹 集锦 坑 爹 集锦 正义 力量 花生 去 闯入 砍名 致 死伤 讲述 提  英雄 午托 平南 广西 
2017-10-14 08:28:00,商丘 校车 车祸 校车 货车 人 校车 货车 事故 人 人 伤员 医院 货车 司机 警方 事故 原因 新闻 相撞 受伤 相撞 受伤 抢救 控制 幼儿园 睢县 河南 商丘市 
2017-10-13 01:11:00,网 男子 居民 屋刀 儿童 正身 闯入 砍名 致 死伤  平南 午托 广西 
2017-10-12 08:34:00,小孩子 玩具 大人 小朋友 玩具 大人 小孩 小事 粉衣 男 家庭 抢 打架 发 求证 吵架 演变成 打斗 身亡 毁 龍崗 深圳 
2017-10-10 16:21:00,事 观音桥 火灾 网友 爆料 观音桥 原因 朋友 火场 疑似 发生 起火 起火 请 远离  江北 重庆 中医院
2017-10-02 07:15:00,吊缆 游客 关在笼 机会 逃生 看着 张家界  
2017-09-28 14:39:00,魑魅 网友 市民 消息 居民 现场 视频 合辑 瀦谜 龙卷风 广东 
2017-09-24 14:27:00,学生 人 事件 学生 打人 儿子 政府 学校 死者 知情 人士 学生 人 老实 校霸 在校学生 事发 学生 打死 出 参与 镇长 出 答应 透露 懂事 欺负 透露 乜 严肃处理 太伏镇 钱财 户县 六中 
2017-09-21 21:39:00,狼 兽性 乡 财礼 女家 人 结婚 不想 杀 发生  永宁县 
2017-09-21 14:12:00,图 人 男子 居民 屋刀 儿童 呵呵 感动 了请 转发 闯入 砍名 致 死伤  平南 午托 广西 
2017-09-19 19:08:00,冰雹 观音桥 广场 新生 回家 孩子 骂 担 担 树 吹起来 完 敖子逸 连根 重庆 
2017-09-19 11:04:00,迷路 大 魔王 瓜 兔子 城管 视频 城管 动手 发布 吃  衡阳 
2017-09-17 14:10:00,精神病 杀人 视频 孩子 路人 网友 神经病 视频 秒 视频 看 完 说 搞 拍 施暴者 释怀  
2017-09-16 11:29:00,财礼 女家 人 见 结婚 不想 杀 发生 王庄 滨州 
2017-09-15 16:55:00,男子 居民 屋刀 儿童 人 陌生 陌生 头 人 闯入 砍名 致 死伤 笑 笑 哭 看着 看着 笑 走近 有没有 试 回过 去 看  平南 午托 广西 
2017-09-13 02:21:00,平 男女生 病毒 医生 电视新闻 分 感染 死亡 参与 抢救 隔离 播 吃  柳州市 西瓜 广西 中医院 中央台
2017-09-12 13:03:00,疑因 小孩 家长 人 急救室 小孩 游乐场 孩子 家长 事情 地步 吵架 堵截 死亡 身为 带 去 不止 关乎 学习 包容 福州人 言语 福州 
2017-09-11 22:24:00,媽 地震 专家 地震 见下文 地震 地震 大陆 板块 发生 警示 发生 撞击 破裂  山东 中国 中国地震局
2017-09-11 11:58:00,男子 居民 屋刀 儿童 大妈 神作 亮点 闯入 砍名 致 死伤 超市  平南 午托 广西 
2017-09-11 10:28:00,政务 区 森林 海 小区 楼 大火 现场 图片 视频 政务 区 森林 海 小区 大火 网友 楼 书房 充电器 发生 突发 爆炸  合肥市 
2017-09-08 12:43:00,地震 地震 吊缆 视频 出事 着火 张家界 贝加尔湖 九寨沟 
2017-09-07 13:35:00,直辖市 直辖市 作者 回家 末班车 内容 发表 确认 确认 归属 源自 博文 石狮 南安 晋江 龙海 厦门 
2017-09-07 09:04:00,吊缆 游客 烧鸭 关在笼 机会 天灾 位 变 逃生 去 说来 谢尔顿 张家界  
2017-09-06 19:46:00,吊缆 游客 烧鸭 关在笼 机会 风险 位 变 逃生 张家界 温月明  
2017-09-05 21:54:00,事 学生 人 事件 学生 打人 儿子 政府 学校 死者 知情 人士 学生 人 老实 校霸 在校学生 事发 前 遵义 打死 出 参与 镇长 出 答应 透露 懂事 欺负 透露 乜 严肃处理 太伏镇 钱财 六中 
2017-09-04 16:10:00,石油 分公司 火灾 人员伤亡 原料 海面 专业 消防官兵 忘不掉 滴 发生 无 无 泄露 赞赞   
2017-09-04 14:32:00,网 一事 学生 人 事件 学生 打人 儿子 政府 学校 死者 知情 人士 学生 人 老实 校霸 转发 打死 出 参与 镇长 出 答应 透露 懂事 欺负 乜 严肃处理 太伏镇 钱财 湖南 六中 衡阳县 中国政府
2017-09-02 11:52:00,校车 车载 人 人 金砖 会议 车载 人 人 孩子 尸体 医院 尸体 翻车 死 称 死 把守 抢夺 不让  莆田市 厦门 太阳 福建 仙游县 
2017-09-01 06:12:00,考试学 毛线 人 男子 居民 屋刀 儿童 学 图书馆 没 好玩 找 好玩 没救 想 不想 学有 好玩 玩 饱 想 睡觉 闯入 砍名 致 死伤 不想 进去 困死  平南 午托 广西 
2017-08-31 19:49:00,学生 人 事件 学生 打人 儿子 政府 学校 死者 知情 人士 学生 人 老实 校霸 在校学生 事发 学生 打死 出 参与 镇长 出 答应 透露 懂事 欺负 透露 打架 乜 严肃处理 太伏镇 钱财 六中 
2017-08-30 14:32:00,教授 男女生 病毒 医生 中央 电视新闻 鱼 分 感染 死亡 参与 抢救 隔离 播出 吃 小曲儿 大连市 辽宁省 铁路医院
2017-08-29 17:56:00,成就 男子 居民 屋刀 儿童 知识 是从 刻苦 得来 刻苦 闯入 砍名 致 死伤  平南 午托 广西 
2017-08-29 11:23:00,直辖市 确认 归属 黄如辉 石狮 南安 晋江 龙海 厦门 
2017-08-27 01:01:00,太深 灭门案 女方 娘家 彩礼 男方 女方 刀 人 发生 据说 结婚 回 退 去 捅 连庄镇 王庄村 梦太真醉 清河县 
2017-08-26 14:07:00,电圾岸本 佣 男子 居民 屋刀 儿童 人 客 闯入 砍名 致 死伤 迷离 诱惑 坐 拥飘  平南 午托 广西 
2017-08-24 18:55:00,医院 女子 宠物狗 狂犬病 医院 地面 狗 人士 咬伤 送 抢救 趴在 上于 死亡 请 爱 醉初 养狗  吉林大学
2017-08-23 00:55:00,小区 人 转身 滚 杀到 死  新都区 成都市 
2017-08-22 12:52:00,清风 女子 宠物狗 狂犬病 医院 地面 狂犬 咬伤 送 抢救 趴在 形似 死亡 关护 关爱 静 养狗  
2017-08-22 09:09:00,狂犬病 致死率 不网 李红  
2017-08-21 19:51:00,医院 女子 宠物狗 狂犬病 医院 地面 咬伤 送 抢救 趴在 上于 死亡 养狗 阿叶  吉林大学
2017-08-20 19:18:00,医院 内 女子 宠物狗 狂犬病 医院 地面 上学 军 哥 秒 视频 咬伤 送 抢救 趴在 狗叫 死亡 砣 拍 养狗  吉林大学
2017-08-20 09:57:00,坏消息 医院 女子 宠物狗 狂犬病 网页 链接 养 咬伤 治 身亡   
2017-08-19 22:51:00,男子 居民 屋刀 儿童 地道战 怪 闯入 砍名 致 死伤 宗诚鲁 雄 丛林战 午托 
2017-08-19 21:54:00,医院 女子 宠物狗 狂犬病 医院 地面 转发 咬伤 送 抢救 趴在 上于 死亡 山鹰 养狗  吉林大学
2017-08-19 16:23:00,人民 医院 亲嘴 成 电警棍 狂犬病 狗狗 过度 刷屏 小分队 秒 视频 求证 趴下 看 睡不着 拍 小狗 盐城 扬州 
2017-08-19 05:16:00,法制 院女 狂犬病 患者 观察 孙瑞峰 安徽省 
2017-08-18 23:00:00,小猪 狂犬病 患者 话 小时候 恨 嫁 说 抓 咬 打过 办好   
2017-08-18 13:22:00,医院 狂犬病 美女 风险 人 狗 疫苗 咬 没用 养狗  
2017-08-17 15:22:00,院 狂犬病 患者 猫爪 狗 视频 人 救治 提醒 咬 转发   郑州大学
2017-08-17 06:11:00,梦 男神 院 狂犬病 患者 猫爪 狗 救治 提醒 咬 希望   郑州大学
2017-08-16 22:32:00,键 人 男子 居民 屋刀 儿童 捉 缝 在意 难过 闯入 砍名 致 死伤  平南 午托 广西 
2017-08-14 18:03:00,灰鬼 精神 恤是 单品 男子 居民 屋刀 儿童 搭 必备 闯入 砍名 致 死伤  平南 午托 广西 
2017-08-14 14:10:00,门 话 请 记住  平南 广西 
2017-08-13 00:08:00,影视 传说 水鬼 流量 热门 视频 拍 录制 免 看 童姥  
2017-08-11 14:37:00,水鬼 亲者 水 猴子 来源 简书 水鬼 陌生 传言 亡魂 化身 飘飞 揭秘 隐藏 说到 看官 死于 善 雪雁 河湖 
2017-08-10 15:30:00,貂妹 电影 少女 火山 岩浆 小心 火山口 作死 看 掉入   
2017-08-10 15:26:00,路网 有木 男子 居民 屋刀 儿童 羡慕 闯入 砍名 致 死伤 谢玄 平南 午托 广西 
2017-08-10 14:52:00,交通事故 人数 人 时间 镇 交通事故 人数 人 发表 發生 发生 死亡 急 请 转发 发生 死亡 博文 贵州 兴仁县 贵州省 
2017-08-08 21:22:00,男子 居民 屋刀 儿童 想 躺 闯入 砍名 致 死伤  平南 午托 广西 
2017-08-08 09:38:00,男子 居民 屋刀 儿童 滴 滴 闯入 砍名 致 死伤  平南 午托 广西 
2017-08-06 17:32:00,事 事件 网友 嫌疑人 持枪 女子 警方 警力 犯罪分子 事 视频 发生 抢劫 出动 拍 小寨 西安 
2017-08-06 15:03:00,男子 居民 屋刀 儿童 双鱼 所想 世人 内心 人 星座 闯入 砍名 致 死伤 表露 理解 理解 思考  平南 午托 广西 
2017-08-06 11:03:00,男子 居民 屋刀 儿童 定 闯入 砍名 致 死伤  平南 午托 广西 
2017-08-04 10:47:00,记忆 角落里 人 人 男子 居民 屋刀 儿童 晨光 人 情绪 难题 人和事 回不去 隐藏 傻笑 哭 闯入 砍名 致 死伤 辜负 叹息 告诉 叹息 远行  太阳 午托 青春 
2017-08-03 11:29:00,双音 朋友 男子 居民 屋刀 儿童 发愁 闯入 砍名 致 死伤 幸福美好 平南 午托 广西 
2017-08-02 04:19:00,电源 稳压器 地震 海啸 小伙伴 亲们 平 带 去 发生 发布 出差 愿 弘翼 里氏 日本 福岛 
2017-08-01 08:07:00,男子 居民 屋刀 儿童 头 速五 闯入 砍名 致 死伤 回过 去  午托 
2017-07-31 14:09:00,男子 居民 屋刀 儿童 畏缩 闯入 砍名 致 死伤  平南 午托 广西 
2017-07-29 09:42:00,歌 女声 舞台 动机 人心 耗时 男子 居民 屋刀 儿童 推出 触动 闯入 砍名 致 死伤 段林希 华丽 折桂 花俏 平南 午托 广西 
2017-07-27 12:46:00,男子 居民 屋刀 儿童 歌曲 割 会 闯入 砍名 致 死伤 懂 推荐 懂 那英 富 帅 平南 午托 广西 
2017-07-27 11:19:00,内幕 百 支沟 人事部 高管 保温车 保温车 路 人 持枪 分拣 打架 砍 开 熄火 懂 开车 撞死 警察 警察 砍 警察 击毙 吴家山 东西 
2017-07-25 21:54:00,饮料 人 误服 鼠 毒 后人 人 头条新闻 汽车 新闻频道 超市 遭 死亡 王老吉 中国 东莞 
2017-07-25 14:42:00,红运 顾  邳州 郯城 
2017-07-24 14:24:00,大客车 人 微言 网易 新闻 秒 作品 流量 热门 起火 死亡 拍 拍 录制 免 看   
2017-07-23 06:53:00,兄弟姐妹 菌类 茄子 医院 患者 蘑菇 蘑菇 蘑菇 小白菜 茄子 蘑菇 小米 毒素 医院 后果 煮饭 请 吃 急诊 丰收 炒 吃 会 吃 会 治 不了 爸爸妈妈 大都 
2017-07-22 14:44:00,警报 特 狂风 雷电 大理 全境 强度 建议 低洼地 冷涡 暴雨 覆 不亚于 回波 上限 开车 带 进山 请 防范 雷达 德宏 玉溪 保山 云贵高原 昆明 上路 
2017-07-20 20:45:00,米线 店 空调 煤气 开 休息 忘记 关 遇难 漢皇苑 三河 重庆 
2017-07-20 20:45:00,宏 钢厂 未果 纠纷 毒打 人 手机 浏览器 讨薪 发生 惨遭 祥 福建人 旭 江苏 新沂 
2017-07-20 12:44:00,福人 头条 文章 人 人 发表 群殴 致 死亡 福建人 新沂 
2017-07-18 21:40:00,地震 金口 地震 地震 景区 时分 地震 震源 景区 景区 人员伤亡 基础设施 景点 有序 朋友 关心 发生 发生 震感 无 发布 谢谢 四川 乐山市 金口河区 乐山 深度 河 四川省 峨眉山 
2017-07-18 19:20:00,天空 优点 缺点 男子 居民 屋刀 儿童 知错 改 错 闯入 砍名 致 死伤 小光 平南 午托 广西 
2017-07-18 12:05:00,桃子 过程 防腐 陌生 医院 尸体 致癌物 脂 溶性 清水 家人 蔬果 清洗剂 泡 农药 虫卵 上喷 喷 泡 洗不掉 吃 泡 去除 残留  果腊 福尔马林 
2017-07-17 23:00:00,正义 城 鸡汁 米线 员工 午饭 据传 吃  巴国 重庆 
2017-07-16 23:28:00,事件 朋友 恶性 杀人 事件 人 人 团伙 回家 提示 看 发生 见 砍 好像 抓住 逃请 在外 逗留 沃尔玛 温馨 西乡 
2017-07-16 23:25:00,人 事件 几十人 发生 砍 死伤 沃尔玛 蓝黑 深圳 
2017-07-16 23:17:00,朋友 恶性 杀人 事件 人 人 团伙 回家 网页 链接 看 发生 见 砍 好像 抓住 逃请 在外 逗留 沃尔玛 西乡 
2017-07-16 23:07:00,恐怖分子 人 回家 视频 事 一楼 二楼 楼 一楼 转 发生 乱砍 没事 说 点中 发生 杀到 放火 死 宝安 沃尔马 华庭 金港 西乡 
2017-07-16 14:52:00,危 男子 居民 屋刀 儿童 再见 闯入 砍名 致 死伤  雅美 午托 
2017-07-15 09:24:00,男子 居民 屋刀 儿童 不想 困住 闯入 砍名 致 死伤  平南 午托 广西 
2017-07-15 02:15:00,书场 男子 居民 屋刀 儿童 闯入 砍名 致 死伤 明知 喜欢 西恩 良港 午托 平南 广西 
2017-07-14 19:33:00,队员 人 铆钉 朋克 地震 人 受伤 搭配 包更 显 遇难  甘肃 定西 
2017-07-13 18:50:00,斜阳 车祸 车 现场 视频 图 手机 浏览器 发生 相撞 熊熊大火 田网传 楚大  
2017-07-08 21:38:00,同胞们 恶性 交通事故 方向 客车 司机 人 消息 心情 家属 遇难者 逝者 家属 遇难 祈祷 发生 开往 行驶 坠 包括 无 痛心 携 愿 走 请 节哀  四川 巴中 南江县 浙江 宁波 
2017-07-08 06:29:00,虫卵 男子 居民 屋刀 儿童 强加 闯入 砍名 致 死伤 阿虎 平南 午托 广西 
2017-07-04 03:13:00,大师 水怪 人 视频 跳入 捉 溺水 希望 没事 拍  江中 
2017-07-03 23:09:00,象 鹰 电话 女儿 人 女儿 爸爸 手机号码 男人 翱翔 帮 转发 拐走 说出 看 抱 走 今天上午 张艳  
2017-07-03 18:32:00,家长 同学 游泳池 水底灯 游泳池 事故 装 下水 警惕 发生 张鹏 萧山 新桥 
2017-07-03 16:08:00,电视台 生态 栏目 本台消息 游泳池 事故 家长 小孩 灯光 游泳池 事故 据悉 发生 请 带 触电 发生 敬请 沙坪坝 新桥 河南 重庆 
2017-07-03 11:08:00,凉面 网传 大师 大师 救 跳 没事  长沙 镇河 开福寺 湘江 
2017-07-02 18:19:00,遭遇 视频 袭击 吞噬 拍 洪水 洪水猛兽 临湘 湖南 
2017-07-02 17:48:00,家长 同学 游泳池 水底灯 游泳池 事故 文化 装 下水 警惕 发生 转发 创意 萧山 魏来 新桥 杭州 
2017-07-02 13:45:00,男子 居民 屋刀 儿童 纺 筛览 闯入 砍名 致 死伤  平南 午托 广西 
2017-07-01 11:37:00,区 假 香皂 肾死 人 人 小心 小心 推销 闻 会 挖 请 转发 转发 通知 防范 和尚  
2017-06-30 23:03:00,电话 女儿 人 女儿 爸爸 手机号码 男人 转发 拐走 说出 看 抱 走 今天上午 张艳  
2017-06-29 23:20:00,彩虹桥 大水 历史 彩虹桥 网页 链接 据说 冲垮  江西 婺源 
2017-06-29 07:49:00,电话 女儿 人 女儿 爸爸 手机号码 男人 求转 拐走 说出 看 抱 走 今天上午 洪 张艳 小宝  
2017-06-28 18:38:00,兔子 学生 人 事件 学生 打人 儿子 政府 学校 死者 打死 出 参与 镇长 出 答应 乜 严肃处理 太伏镇 户县 六中 西安 
2017-06-28 14:57:00,旗 地区 钱 人 肾 人 孩子 大人 事 纸 肾 说 换 偷 进屋 转发 告诉 填写 偷 和尚 麻醉药 科右 通辽市 内蒙古 中旗 扎旗 锡林郭勒盟 兴安盟 西乌 突泉县 
2017-06-27 21:42:00,陛下 天理 源头 老百姓 没 抓车 抓 欺负 算  广州 海珠区 
2017-06-27 21:08:00,汗 汗 政府 医院 男女生 病毒 医生 电视新闻 关心 人 群发 暴雨 分 感染 死亡 参与 抢救 隔离 播 吃 已有 感染 收到 请 转发  山西 西瓜 太原市 山西省 中央台
