time,data
2017-06-27 13:51:00,乡 人 杀人者 土匪 霞 派出所 警员 派出所 警员 妻子 孩子 派出所 警员 下雨 来自 打鱼 想 去 殴打 致死 恶霸 会 殴打 致死 打死 务工 余姚 姚 小河边 朗 小溪 陈某 江西省 铅山县 虹桥 
2017-06-26 23:24:00,幽灵 山体 逝者 蜡烛 蜡烛 垮塌 安息  四川 茂县 
2017-06-25 21:28:00,围城 废话 视频 遭 洪水 江西 婺源 
2017-06-25 20:53:00,人生 视频 天灾 逝者 掩埋 发出 安息 愿 走  四川 茂县 
2017-06-25 14:53:00,君 村子 生者 逝者 愿 奋发 安息  四川 阿坝州 茂县 
2017-06-25 09:17:00,仙女 肾 房门 作案 炸 挖 假冒 骗 实施 和尚 河南 
2017-06-25 05:34:00,铁岭市 营口市 地区 钱 人 肾 人 孩子 大人 事 说 换 偷 进屋 转发 告诉 和尚 丹东市 朝阳市 本溪市 盘锦市 大连市 抚顺市 沈阳市 鞍山市 锦州市 阜新市 葫芦岛市 辽阳市 
2017-06-24 19:02:00,山体 现场 见 实录 金 滑坡 四川 山西 阿坝州 
2017-06-24 14:59:00,借口 入室 肾 人 人民 陌生人 陌生人 假冒 换零钱 挖 导致 死亡 提醒 开门 和尚 麻醉 河南 
2017-06-24 14:30:00,网友 钱 肾 视频 去 说 换 进门 偷 进门 会 属实 和尚 周知 麻醉 刘乐嘉 河南 
2017-06-24 14:13:00,溪 镇 磨村 山体 高位 灾害 溪 镇 磨村 山体 高位 方 量 河道 人 县委 县政府 地质灾害 险情 灾情 力量 情况 视频 叠 发生 垮塌 叠 突发 垮塌 垮塌 估算 堵塞 掩埋 响应 组织 后续 上报 拍  茂县 
2017-06-23 23:22:00,假 钱 肾 钱 钱 人 能量 说 换 偷 接 进门 转发 和尚 麻醉药  
2017-06-23 09:55:00,男女生 病毒 医生 电视新闻 求 分 感染 死亡 参与 抢救 隔离 播  六安市 中医医院 中央台
2017-06-21 22:16:00,警报 特 狂风 雷电 全境 强度 覆盖 不亚于 回波 上限 建 雷达 任兴禹 北京 
2017-06-21 13:32:00,一家人 进家 肾 场面 人 小心 善心 性命 摘 警惕 送 和尚 梁艺双 麻醉 河南 
2017-06-21 08:29:00,河源 香烟 纸箱 纸 女士 香烟 香烟 精彩 秒 视频 代购 关注 拍 王盛龙 红塔山 博  
2017-06-20 21:07:00,想象 铁岭市 营口市 地区 戒掉 说 和尚 丹东市 朝阳市 本溪市 盘锦市 大连市 抚顺市 沈阳市 鞍山市 锦州市 阜新市 葫芦岛市 辽阳市 
2017-06-20 18:00:00,事件 钢镚 钱 肾 发生 说 挖 请 转发 警惕 和尚 河南 洛阳 
2017-06-20 14:35:00,小志 事件 钢镚 钱 肾 发生 说 挖 请 转发 警惕 进屋 转发 告诉 和尚 河南 洛阳 
2017-06-19 22:11:00,钱 人 钱 杀人 枪 人 说 能换 掏 蹦 杀 和尚 兰州 中国 美国 
2017-06-17 13:24:00,鸭子 警方 爆炸案 嫌犯 炸 时 爆炸事件 发生爆炸 人 人 案件 刑事案 告破 身亡 发生 死亡 受伤 认定 幼儿园 丰县 江苏 
2017-06-14 21:43:00,知己 烟 爱 抽  无江 
2017-06-14 15:53:00,同志 公司 撑 歧视   
2017-06-14 11:15:00,大叔 狗肉 停办 值得 表扬 玉林  
2017-06-13 16:40:00,市场 香烟 小商贩 假烟 渠道 假烟 假烟 人 程度 国家 税收 国家 烟草 数目 国营企业 假烟 制造业 中央 假烟 买 进 复烤 带来 加大 制造 打假  中国 
2017-06-13 08:01:00,风格 话 男子 居民 屋刀 儿童 爱人 闯入 砍名 致 死伤 陪 走到  平南 午托 广西 
2017-06-09 22:31:00,人 收费站 车 香皂 人 香皂 时间 亲人 人 转告 换 服 推销 去 推销 说 闻 可香 闻 值钱 拿走 转发 告诉 和尚 东西 
2017-06-08 11:58:00,工作室 虾 盆友 恶心 虫子 爱 吃 醉 笑   
2017-06-06 21:14:00,流氓 荤笑话 人民 公安 流氓 荤笑话 打击 敢于 开枪 击毙 赞赞 英勇 云南 
2017-06-05 21:45:00,准考证 考点 朋友 号码 群发 孩子 孩 知 捡 高考 请 转发 帮 肯定 扩散 扩散 耽误 刘明炜 牟平  
2017-06-03 22:52:00,朋友 同学 准考证 同学 捡 请 斯诺 刘明炜 明炜 陈呈锋 碧  
2017-06-03 13:10:00,网 人民 医院 男女生 病毒 医生 电视新闻 紫金 关心 人 群发 暴雨 帮别人 曝 分 感染 死亡 参与 抢救 隔离 播 吃 感染 收到 请 转发 买 吃 看 转 等于 帮 李子 杨梅 丘北 昆明 中央台
2017-06-02 13:04:00,医院 男女生 病毒 医生 电视新闻 魚 凉皮 冷面 酸菜 草魚 酸菜 魚水 魚 关心 人 群发 暴 分 感染 死亡 参与 抢救 隔离 播 吃 煮 感染 收到 请 转发  西安市 中央台
2017-06-02 08:49:00,准考证 考点 朋友 号码 孩子 捡 高考 请 转发 扩散 耽误 高考 刘明炜 小乙  
2017-06-01 23:39:00,医生 体质 食 寄生虫 听 说 感染  海鲜 
2017-05-29 15:28:00,人民 医院 男女生 病毒 医生 中央 忘 坚强 吃 发 分 感染 死亡 参与 抢救 隔离 嘉禾  
2017-05-27 20:48:00,人民 医院 男女生 病毒 医生 电视新闻 爱 变 分 感染 死亡 参与 抢救 隔离 播 吃 嘉禾  中央台
2017-05-27 10:50:00,坏脾气 准考证 考点 朋友 号码 群发 孩子 帮转 捡 高考 请 转发 帮 肯定 扩散 扩散 刘明炜  
2017-05-25 07:32:00,国防 同学 视频 真实性 工商 调查核实 围观 围观 事 视频 市场 请 恶意 小凡 芜湖 
2017-05-24 12:21:00,旅 肉松 围观 拍 喜欢 吃 笑笑 笑 吐吐 吐吐 吐  西藏 
2017-05-24 11:36:00,酒吧 做 爆发 去 东俊 杭州 
2017-05-23 18:28:00,火青 化肥 气化 装置 压缩机 试 爆炸 请 关注  安庆 
2017-05-23 14:57:00,棉花 蛋糕 蛋糕 朋友 视频 掺进 拔丝 喜欢 吃 拔丝 拍   
2017-05-22 21:47:00,大同市 医院 男女生 病毒 医生 电视新闻 鸡鸭 凉皮 冷面 酸菜 草魚 酸菜 魚水 魚 关心 人 群发 分 感染 死亡 参与 抢救 隔离 播 吃 煮 感染 收到  山西省 中央台
2017-05-22 19:03:00,医院 男女生 病毒 医生 电视新闻 魚 凉皮 冷面 酸菜 草魚 酸菜 魚水 魚 关心 人 群发 暴雨 鱼 分 感染 死亡 参与 抢救 隔离 播 吃 煮 感染 收到 请 转发 买 吃 胡集  中央台
2017-05-21 09:32:00,拆迁户 拆迁办 负责人 公交站 惨案 男子 公交站 人行道 肚子 利器 杀死 堵 自强 发生 倒 划 王仁广 陕西 东路 西安市 
2017-05-21 01:41:00,胖子 冰 酒吧 酒 听说 死伤 说 泡  米亚 欧 
2017-05-19 16:54:00,动物 权益 倡导者 狗肉 称 禁售 玉林  
2017-05-19 12:39:00,冰雹 泥石流 引发 李丽萍 山洪 秦安县 
2017-05-18 10:57:00,电话 女儿 吊桥 人 女儿 爸爸 手机号码 男人 孩子 人 拐走 说出 看 抱 走 急 疯 转转 会 李燕 今天上午 老太太 王彦林 谢谢 南街 
2017-05-18 10:56:00,事 传 病毒 证实 男女 病毒 感染 死亡 求 感染 死亡 参与 抢救  都市 太原市 太原 中心医院
2017-05-17 18:10:00,新闻 飞机 视频 突发 爆炸 掉下来 拍  重庆 
2017-05-17 16:14:00,准考证 考点 朋友 号码 群发 孩子 孩子 捡 高考 请 转发 帮 肯定 扩散 扩散 耽误 高考 奏 耐 奏 耐 刘明炜 天津 
2017-05-17 09:51:00,风 地震 视频 病毒 手机 新闻 动手 群里 打开 删除 播 转 上当 买 支付宝 太原 
2017-05-17 08:25:00,群里 消息 地震 视频 病毒 手机 新闻 动手 群里 请 打开 删除 播 转 上当 支付宝 太原 
2017-05-16 19:07:00,榜哥 锅 样子 搞笑 萌主 请 买 会 买 不妨   
2017-05-16 18:21:00,群里 消息 地震 视频 病毒 手机 新闻 动手 群里 通知 请 打开 删除 播 转 上当 支付宝 太原 
2017-05-16 16:49:00,朋友 地震 视频 病毒 手机 新闻 动手 群里 提示 请 打开 删除 播 转 上当 博 温馨 支付宝 太原 
2017-05-16 09:15:00,毒妇 轮流 掌 耳光 地才 农村 钱 毒妇 母亲 老人 时 毒妇 骗子 特色 人心 恶毒 绝尘 人 寰 掴 打晕 停止 称 来自 照顾 说 保 喂饭 烫 晕死 罢手 据说 施暴 小保姆  
2017-05-16 08:39:00,工作室 视频 黑心 厂家 害人 验证 张要刚 金 沙河 
2017-05-16 07:38:00, 挖 容若 米苏 
2017-05-15 22:18:00,群里 消息 地震 视频 病毒 手机 新闻 动手 通知 请 打开 删除 播 转 支付宝 太原 
2017-05-15 22:02:00,耳光 原因 老实人 专毒 老人 骗钱 博 视频 烫 辞 欺负 请   
2017-05-15 21:03:00,耳光 耳光 女人 轮流 掌 耳光 地才 农村 钱 母亲 网页 链接 流量 热门 视频 掴 打晕 停止 称 来自 照顾 拍 录制 免 看 施暴 小保姆  
2017-05-15 19:32:00,毒妇 掌 耳光 老母 网页 链接 流量 热门 视频 掴 说 喂饭 烫 拍 录制 免 看 小保姆  
2017-05-15 19:11:00,微 地震 视频 病毒 手机 新闻 提醒 请 打开 删除 播 上当 魏微语 支付宝 太原 
2017-05-14 17:42:00,紫菜 塑料袋 妈妈 人 枯萎 去 做 帮 转发 想要 青梅  
2017-05-14 12:10:00,口味 毒妇 轮流 掌 耳光 地才 农村 钱 毒妇 母亲 老人 时 掴 打晕 停止 称 来自 照顾 说 保 喂饭 烫 施暴 小保姆  
2017-05-12 07:53:00,蘑菇 鸡 小学老师 体罚 学生 情况汇报 事情 起因 小学 老师 利用 办公室 学生 作业 炖 夏 凤仪 茂县 
2017-05-11 00:21:00,大盘鸡 年龄 孩子 医生 鸡肉 鸭肉 头 家禽 关心 人 群发 吃 感染 死亡 参与 抢救 隔离 吃 感染 收到 预防 胜过 治疗 扩散  永寿县 乾县 陕西省 咸阳市 
2017-05-10 03:20:00,化妆品 棍子 人命 城管 特勤 手机 没了 遭 报复 上班 玩 打死 雪天使 香港 
2017-05-09 11:16:00,视频 图片 假 过程 不让 发 尤卡  
2017-05-09 10:17:00,大盘鸡 年龄 孩子 医生 鸡肉 鸭肉 头 家禽 关心 人 吃 感染 死亡 参与 抢救 隔离 吃 感染 收到 预防 胜过 治疗 扩散 希望  永寿县 乾县 陕西省 咸阳市 
2017-05-09 09:04:00,病例 人活禽 交易市场 家禽 鸡蛋 医院 男女生 病毒 确诊 例 隔离 疑似 接触 关闭 吃 吃 分 感染  西安市 咸阳市 
2017-05-07 20:35:00,朋友 病例 人活禽 交易市场 家禽 鸡蛋 医院 确诊 例 隔离 疑似 接触 关闭 吃 吃 吴凯 西安市 咸阳市 咸阳 西安 
2017-05-07 17:05:00,王者 医院 男女生 病毒 医生 电视新闻 分 感染 死亡 参与 抢救 隔离 播  黑龙江省 哈尔滨市 中央台
2017-05-07 15:22:00,医院 男女生 病毒 医生 电视新闻 魚 凉皮 盼 分 感染 死亡 参与 抢救 隔离 播 吃  甘肃省 金昌市 中央台
2017-05-07 11:50:00,玩野 旅 过程 吃 嚼   
2017-05-06 09:46:00,人民 医院 男女生 病毒 医生 电视新闻 魚 凉皮 强为 分 感染 死亡 参与 抢救 隔离 播 吃  新浦 中央台
2017-05-06 00:42:00,传媒 头条 塑胶 流量 热门 视频 入侵 拍 录制 免 看  中国 
2017-05-05 15:39:00,事 车窗 方法 粗盐 车主 朋友 秒 视频 看 需转 拍  杭州 
2017-05-05 13:06:00,哲儿 妮 网友 视频 牌子 挂面 成分 胶 挂面 视频 挂面 宿 挂面 黑心 拍摄 想起 买 说 泡 金 沙河 
2017-05-04 19:22:00,恋歌 楼盘 群众 男女生 病毒 导致 分 感染 死亡 参与 抢救 明珠 四川省 达州市 绵阳市 滨江 中心医院
2017-05-02 23:56:00,男子 居民 屋刀 儿童 爱 看管 闯入 砍名 致 死伤  平南 午托 台布 广西 
2017-05-02 15:11:00,谣言 信 煤矿 区 黄金 老百姓 现场 场面 奇葩 博 爆料 网页 链接 露天 挖出 赶到 哄抢 抢房  舟 
2017-05-01 22:28:00,包菜 包菜 秒 视频 流量 热门 视频 喜欢 吃 看 拍 拍 录制 免 看   
2017-04-30 22:47:00,林业局 小车 摊 人 人 横扫 死亡 受伤  宜州 河池 环江 
2017-04-28 21:22:00,视频 大厦 火灾现场 战场 救险 同志 消防支队 网页 链接 发生 希望  平平安安 南昌市 南昌 
2017-04-25 20:50:00,高层 礼花 飞 祸 秒 作品 秒 视频 着火 结婚 放 闯 拍 映 拍 拍 录制 北辰 特大新闻 华景夕 富锦 华庭 上海 
2017-04-19 23:58:00,猎奇 挂面 围观 围观 围观 面汤 馊味 压 面条 玉米面 农村 捣蛋 挂 包括 卖 放 不信   
2017-04-18 12:08:00,影视 鸡蛋 皮球 人 榜 煮熟 蹦 蹦 笑笑 童姥 笑微博  
2017-04-18 08:35:00,社区 煤矿 金子 村民 丧尸 大潮 爱 据说 露天 采煤 发现 引来 捡拾 看着 哼哼   
2017-04-18 08:10:00,优兰 代理 鼓楼 医院 男女生 病毒 医生 电视新闻 魚 分 感染 死亡 参与 抢救 隔离 播 吃 凉 韩束必 倩  中央台
2017-04-17 10:46:00,网 挂面 胶 材质 视频 刷屏 视频 精品 面 袋装 面条 挂面 白色 胶状 物质 秒 亮点 视频 曝 泡出 做 名为 泡 泡 搓 搓 浸泡 做 吃 拍 颜氏 成都 
2017-04-14 08:44:00,速冻 医院 男女生 病毒 医生 电视新闻 魚 干 分 感染 死亡 参与 抢救 隔离 播 吃 凉  宁波 中央台
2017-04-12 10:26:00,兴义 坡索 地区 猪肉 大面积 钩虫病 猪 地区 人 猪肉 虫 寄生虫 水 油炸 高温 来源于 吃 煮 杀 死 鹿寨 隆林 安龙 田林 花香 长乐 贵州 广西 柳州 东兰 
2017-04-11 06:02:00,视频 视频 学生 拍电影 无意 搜到 看 看 求 告诉 跳楼 杜立  
2017-04-10 18:58:00,事件 官方 结论 验尸 中学 校霸 案 官方 结论 梦魇 再现 会 激起 杀害 再现 说 杀死 赵鑫 扬鹿 四川 泸县 泸州市 泸州 四川省 
2017-04-10 15:58:00,小气鬼 坡索 地区 猪肉 大面积 钩虫病 猪 地区 人 猪肉 虫 寄生虫 来源于 吃 鹿寨 花香 柳州 东兰 长乐 
2017-04-09 21:28:00,假 鸡蛋 鸡蛋壳 人 害人 人 秒 视频 害死 拍   
2017-04-09 18:20:00,季拼侄 肥 感觉 男子 居民 屋刀 儿童 驻 没 疼 闯入 砍名 致 死伤  平南 午托 广西 
2017-04-08 18:00:00,大牌 手表 代购 代发 结婚 尼姑  
2017-04-07 22:35:00,人 校园 暴力事件 视频 社会 人 心寒 封杀 转发 删除 李叶 四川 
2017-04-07 20:08:00,煤矿 区 黄金 老百姓 现场 性 僵尸 丧尸 潮 露天 挖出 赶到 扑救 捡拾 包崇艳 山西 舟 
2017-04-07 15:03:00,学校 学生 费用 钢筋 死尸 视频 学校 政府 收 保护 殴打 却说 死亡 太伏镇 四川 泸县 泸州市 
2017-04-07 14:50:00,中学生 事件 朋友 给我发 孩子 死者 出面 话 人 同学 同志 核实 网页 链接 坠亡 请 说 貌似 请 相关 辟谣 续刚 泸州 
2017-04-07 13:32:00,打人 官 派出所 所长 娃儿 中学校长 娃儿 特警 省 省长 坐镇 出动 镇压 指挥 出不进 太伏镇 封锁 彭 田安军  福集
2017-04-07 12:31:00,医院 男女生 病毒 医生 电视新闻 魚 凉皮 冷面 酸菜 草魚 酸菜 鸡鸭 水 魚 有例 关心 人 分 感染 死亡 参与 抢救 隔离 播 吃 煮 感染 例 例 收到 切记  西南 永川 江津 重庆 中央台
2017-04-07 11:59:00,气 人 学生 人 事件 学生 打人 儿子 政府 学校 希望 打死 出 参与 镇长 乜 太伏镇  
2017-04-07 11:44:00,恶性 事件 全过程 学生 官 官员 逝者 家属 交代 民众 心安 人民 气死 中学 杀人 事件 视频 虐杀 殴打 虐待 致死 诬蔑 了怒 拍  四川 泸州 泸县 
2017-04-07 11:16:00,中学 校霸 殴打 致死  四川 泸州 
2017-04-07 10:11:00,山麓 人 网友 爆料 煤矿 区 黄金 老百姓 现场 救性 场面 达 露天 挖出 赶到 搶 揀拾 震撼  山西 舟 
2017-04-07 09:23:00,小雪 假 鸡蛋 鸡蛋 购物中心 假 鸡蛋 做法 敢 吃 惊现 吐   
2017-04-06 23:47:00,红色 网民 世道 结婚 捧场 想不开 变 没变 尼姑  
2017-04-06 21:11:00,人工 造蛋 动物 爱心 彩云 婊姐 话 婊姐 视频 爱 已成 拍 刘兴春  
2017-04-06 14:42:00,校园 事件 中学校园 暴力 校园 暴力事件 视频 问 死亡 想 发出 看 造 米诺三 四川 泸州 
2017-04-06 14:16:00, 结婚 鼓掌 鼓掌 鼓掌 尼姑 吉老烦 尼姑庵  
2017-04-06 11:41:00,大爷 朋友圈 中学校园 暴力 中学 校霸 删 发到 加油 加油 加油 加油 殴打 致死 迟早会 四川 泸州 泸 
2017-04-06 09:57:00,儿 煤矿 区 黄金 老百姓 现场 救性 场面 主持 露天 挖出 赶到 搶 揀拾 震撼 俊 山西 舟 
2017-04-06 08:32:00,鸡蛋 网页 链接 流量 热门 视频 吃 拍 录制 免 看   
2017-04-06 07:28:00,董事长 校园 暴力事件 坐等 辛巴 四川 
2017-04-05 21:55:00,浮力 团 煤矿 区 黄金 老百姓 现场 救性 场面 搞笑 露天 挖出 赶到 搶 揀拾 震撼 去 雷 山西 舟 
2017-04-05 21:39:00,少女 情怀 诗 真渣 事情 空间 校园 暴力事件 中学 校霸 搜 殴打 致死  拜拜 四川 泸州 
2017-04-05 15:07:00,小伙伴 儿们 热情 局 路 女性 病毒 年龄 医生 市场 草鱼 回家 感染 死亡 参与 抢救 隔离 据悉 买 师范 山东 济南 天桥区 
2017-04-05 14:20:00,壳儿 校园 暴力事件 孩子 机会 公道 凶手 萌 不服 放弃 想要 安息 伏法 四川 
2017-04-05 13:12:00,视频 朋友圈 煤矿 区 黄金 老百姓 现场 救性 场面 搞笑 露天 挖出 赶到 搶 揀拾 震撼 走  山西 舟 
2017-04-04 20:28:00,煤矿 区 黄金 老百姓 现场 抢救性 场面 据说 露天 挖出 赶到 捡拾 震撼 解放 朱 华北 山西 坤岭 舟 中国人民解放军
2017-04-04 19:51:00,煤矿 区 黄金 老百姓 现场 救性 场面 增长 增硬 据说 露天 挖出 赶到 搶 揀拾 震撼  山西 舟 
2017-04-04 17:05:00,媒体 趣闻 煤矿 区 黄金 老百姓 现场 救性 场面 流汗 据说 露天 挖出 赶到 搶 揀拾 震撼  山西 舟 
2017-04-04 14:45:00,花生 论坛 视频 网友 视频 老子 儿子 视频 孩子 纹身 截图 淤血   
2017-04-04 09:14:00,社区 家长 省长 出面 作家 家长 坠楼 尸体 家属 伤痕 官方 看 摘要 通知 死亡 不让 看 看 满身 殴打 否认 陆天明 刘干奇 长沙 
2017-04-04 07:27:00,时间 煤矿 黄金 老百姓 金属 黄金 信息 场面 大片 儿 据说 露天 采矿 挖出 引发 哄抢 据说 低调 黄铜  
2017-04-03 23:49:00,煤矿 区 黄金 老百姓 现场 场面 爸爸 班 露天 挖出 赶到 揀拾 震撼 想 有没有 上 小戈戈 山西 舟 
2017-04-03 06:41:00,金子 灾民 任性 事 公路 美学 秒 视频 拍戏 据说 去 抢 变 说 拍 拍 录制 路哥 雅安 
2017-04-02 23:24:00,鸡蛋 出炉 舒兴波  
2017-04-02 21:33:00,言论 煤矿 区 黄金 老百姓 现场 场面 话筒 据说 露天 挖出 赶到 哄抢 震撼  山西 舟 
2017-03-31 20:59:00,苦命 人 酒瓶 舞蹈 男子 居民 屋刀 儿童 哭诉 转 转 闯入 砍名 致 死伤  平南 午托 广西 
2017-03-31 13:35:00,专治 孩子 写字 人造 鸡蛋 趴着   
2017-03-31 10:45:00,脚步 医院 男女生 病毒 医生 电视新闻 魚 终止 转发 分 感染 死亡 参与 抢救 隔离 播 吃   中央台
2017-03-30 21:09:00,崽子 公安 婆婆 传说 假 鸡蛋 蛋壳 博物 杂志 解决  江宁 
2017-03-30 19:23:00,世界 商家 胶造 鸡蛋 男子 碾 落轨  南站 南京 
2017-03-30 18:47:00,鸭蛋 寻找 打击 造出来  山寨 
2017-03-30 18:42:00,神 鸭蛋 汗 商人 害人 神 人肉 转评 造 害 转评 搜索   
2017-03-30 18:30:00,鸡蛋 秒 视频 做假 拍   
2017-03-30 17:47:00,猪 猪 飞雪 咸鸭蛋 奔 支吾 做 灵雪姐  
2017-03-30 17:37:00,豆 鸡蛋 人 可恶   
2017-03-30 15:01:00,奸商 鸡蛋 鸡蛋 过程 想要 靠近 吃 了假   
2017-03-30 14:21:00,大盘鸡 年龄 孩子 医生 鸡肉 鸭肉 笑 爱 吃 感染 死亡 参与 抢救 隔离 吃 李恒爱 永寿县 乾县 陕西省 咸阳市 
2017-03-30 12:52:00,山 大盘鸡 姓名 年龄 参与者 鸡肉 鸭肉 猪肉 家禽 关心 人 群发 吃 感染 死亡 隔离 吃 感染 收到 预防 胜过 治疗 扩散 吕长前 吕江伦 吕林峰 孟江峰 吕 吕成 吕长明 太平镇 河南省 西峡县 南阳市 
2017-03-30 11:09:00,大众 鸡蛋 造假 转发 转发 王宇  
2017-03-30 00:31:00,鸡蛋 肌肉 男女 做 撕 小辣椒  
2017-03-29 23:06:00,最牛 交规 压线 罚款 卧槽 愚 扣分 邵阳 山盛晖 上海 
2017-03-29 22:44:00,现场 蛋求 视频 扩散 提醒 拍   
2017-03-29 20:13:00,神 现场 假蛋 扩散 提醒   
2017-03-29 19:37:00,蛋制品 秒 视频 敢 买 拍   
2017-03-29 15:39:00,话 传说 人造 蛋 特技 说 吐 松歌  
2017-03-29 13:57:00,假 鸡蛋 人 造福人类 但愿 转发   
2017-03-28 21:19:00,鸡蛋 国人 视频 诞生 拍   
2017-03-27 11:22:00,交规 同志 压线 迎来  上海 
2017-03-26 23:10:00,事据 网友 面条 橡胶 视频 秒 视频 买到 做 拍 陈克明 长沙 
2017-03-26 08:43:00,菊芳 芳用 塑料袋 成 人 凉 想   
2017-03-25 20:36:00,电话 儿子 茶陵 桥 人 儿子 爸爸 手机号码 女人 知情者 请告 信息 兄弟姐妹 联系人 冷漠 人 手指 求转 拐走 说出 看 抱 走 急 疯 感谢 留意 看 懒得 转 请 伸出 转转 李军 今天上午 老太太 云阳 
2017-03-25 08:59:00,橡胶 挂面 味道 明牌 挖 挖 挖 陈克  
2017-03-22 22:12:00,情缘 小心 发生爆炸 安装 萨德 韩国 望海 
2017-03-22 21:22:00,黑心 厂家 转发 告知 景岩  
2017-03-20 21:16:00,附院 患者 小时 无人 网页 链接 流量 热门 视频 等待 搭理 拍 录制 免 看   西安交大
2017-03-20 21:14:00,同学 附院 患者 小时 无人 等待 搭理 挖 挖 挖 拍 录制 文超  西安交大
2017-03-20 20:16:00,附院 血流 男子 小时 无人 受伤 不止 等待 搭理   西安交大
2017-03-20 13:16:00,人马 女儿 双桥 小学 人 女儿 妈妈 手机号码 女人 知情者 请告 信息 兄弟姐妹 联系人 冷漠 人 手指 求转 拐走 说出 看 抱 走 急 疯 感谢 留意 看 懒得 转 请 伸出 老爷爷 今天上午 王红娟 雪梅  
2017-03-19 18:41:00,病源 镇 大盘鸡 姓名 年龄 医生 鸡肉 鸭肉 猪肉 镇 鸡子 家禽 关心 人 群发 消息 朋友 路 发现 吃 感染 死亡 已婚 参与 抢救 隔离 吃 已有 感染 收到 预防 胜过 治疗 通知 扩散 属实 吃 张庄村 伊川 洛阳市 伊川县 江左 郑州 九都 美食街 河南省 兰兰 洛阳 卫生局
2017-03-19 17:57:00,医院 男女生 病毒 医生 电视新闻 魚 凉皮 冷面 酸菜 草魚 酸菜 鸡鸭 水 魚 有例 关心 人 分 感染 死亡 参与 抢救 隔离 播 吃 煮 感染 例 例 收到  西南 永川 江津 重庆 中央台
2017-03-19 12:05:00,妈 鸡 领导集体 部署 我军 实力 全球 爱 吐 下跪 道歉 撤出 震惊 萨德 韩国 
2017-03-18 11:19:00,人 杂 大盘鸡 年龄 孩子 医生 鸡肉 鸭肉 县头 家禽 添堵 吃 感染 死亡 参与 抢救 隔离 吃 感  甘肃省 武威市 
2017-03-16 02:19:00,龙口 粉丝 骷髅 妈呀 吐吐 干 吃 宝宝  
2017-03-13 02:16:00,领导集体 部署 我军 实力 人 下跪 道歉 撤出 顶 易筱锡 萨德 韩国 
2017-03-12 22:51:00,妈 鸡 医院 男女生 病毒 医生 电视新闻 魚 凉皮 冷面 酸菜 草魚 酸菜 鸡鸭 水 魚 猪 有例 目测 分 感染 死亡 参与 抢救 隔离 播 吃 煮 感染  西南 江津 重庆 中央台
2017-03-12 22:29:00,领导集体 部署 我军 实力 全球 人 下跪 道歉 撤出 震惊 请 传发 萨德 中国 韩国 
2017-03-12 19:46:00,龙口 粉丝 真牛 牛 企业 坑人 热线 热线 质量 质量 经济 经济 老百姓 老百姓 查封 拍照 拍照 观察 观察 投诉 投诉 投诉 投诉 投诉 投诉 说 说  立马 
2017-03-12 12:10:00,本土 飞机 乘客 机长 无人 坠毁 红名 萨德 小微 美国 韩国 
2017-03-11 14:56:00,塑料袋 事 秒 视频 流量 热门 视频 抵制 抵制 吃 喜欢 干 拍 拍 录制 免 看 盛东辉 萨德  
2017-03-11 12:51:00,领导集体 部署 我军 实力 全球 下跪 道歉 撤出 震惊 吴卓 萨德 韩国 
2017-03-10 21:57:00,图片 赏 分享 承一诺  
2017-03-10 14:24:00,病源 大盘鸡 姓名 年龄 孩子 医生 鸡肉 发现 吃 感染 死亡 参与 抢救 隔离 吃 齐艳菲 燕小青 漯河 漯河市 鸭 河南省 兰兰 
